Time,TI3104_Meas - OP Value,TI3107_Meas - OP Value,TI3105_Meas - OP Value,TC3106_Meas - OP Value,TI3108_Meas - OP Value,TI3101_Meas - OP Value,PI3102_Meas - OP Value,PI3103_Meas - OP Value,FC3101_Meas - OP Value,FI3105_Meas - OP Value,FI3104_Meas - OP Value,FC3103_Meas - OP Value,FC3102_Meas - OP Value,LC3103_Meas - OP Value,LC3101_Meas - OP Value,QI3105 - PV,QI3104 - PV
33480,54.9908,60.7742,67.9453,77.0772,98.7082,50.6843,16.8635,17.0924,12.165,7.18712,4.84537,11.1369,1.95989,-0.05875,-0.356,97.1286,96.0173
33420,53.7687,60.171,68.9398,75.4229,97.3752,51.7025,16.8435,17.0313,11.9653,7.30127,4.79494,11.0497,1.9113,0.08725,-0.49875,97.1286,96.0173
33360,53.9353,62.7501,69.106,75.4917,97.4382,51.8591,16.9093,17.0369,11.9439,7.18117,4.74678,11.3664,2.0168,0.0025,0.10875,97.1286,96.0173
33300,54.2356,64.1319,70.3899,75.5846,97.5226,53.1539,16.9473,17.0445,11.9063,7.21822,4.77068,11.5143,2.0572,-0.06475,0.433,97.1286,96.0173
33240,54.78,64.0525,69.7004,77.0336,98.6757,52.4598,16.9456,17.0935,12.0813,7.12797,4.81396,11.5201,2.07016,-0.08475,0.4165,97.1286,96.0173
33180,53.9876,61.0411,69.9895,76.0494,97.8909,52.7516,16.8755,17.0627,11.9908,7.36355,4.84374,11.1373,1.94207,0.27525,-0.2995,97.2172,96.5851
33120,55.0139,61.7644,69.9185,75.8475,97.7207,52.6921,16.8879,17.0525,11.9644,7.29654,4.82058,11.223,1.96567,0.2075,-0.11925,97.2172,96.5851
33060,54.2042,61.7178,70.3613,75.9717,97.81,53.1463,16.883,17.0525,11.9838,7.13533,4.76479,11.2527,1.99299,-0.1335,-0.1305,97.2172,96.5851
33000,55.2548,62.8303,68.8606,75.4319,97.3859,51.6053,16.9149,17.0388,11.922,7.36752,4.82031,11.3329,1.98166,0.3005,0.12775,97.2172,96.5851
32940,54.0421,61.7706,68.2813,76.3977,98.1531,51.0185,16.8905,17.0723,12.0762,7.11591,4.77946,11.2605,2.00547,-0.2145,-0.123,97.2172,96.5851
32880,55.3752,62.1252,69.4283,76.0689,97.8885,52.1874,16.9017,17.0645,11.9902,7.31435,4.83941,11.257,1.97197,0.19275,-0.0375,97.142,95.8908
32820,54.2288,64.5019,69.2397,76.0046,97.8383,51.9944,16.9627,17.0669,11.9604,7.38255,4.85121,11.524,2.04452,0.36325,0.52775,97.142,95.8908
32760,55.3289,62.0683,70.3752,74.7175,96.7994,53.1696,16.9042,17.0258,11.8414,7.19181,4.7255,11.2752,2.00381,0.0805,-0.041,97.142,95.8908
32700,55.7528,61.951,69.5656,75.1509,97.1375,52.3587,16.8958,17.0363,11.909,7.26286,4.77915,11.2528,1.99008,0.2005,-0.05875,97.142,95.8908
32640,55.3199,62.9573,69.8863,75.4509,97.3678,52.6941,16.9114,17.0381,11.9221,7.33146,4.82926,11.3548,1.997,0.11,0.1845,97.142,95.8908
32580,53.3105,60.8855,69.2295,78.1425,99.5321,52.0143,16.8628,17.1269,12.2459,7.29764,4.92715,11.1405,1.95024,0.407,-0.317,97.2399,96.3215
32520,54.6108,62.2754,69.3998,76.6046,98.3021,52.1847,16.8935,17.073,12.0632,7.17315,4.80222,11.316,2.00553,0.3165,0.013,97.2399,96.3215
32460,54.7156,62.0919,70.4906,76.5345,98.2512,53.2824,16.892,17.0712,12.0385,7.12744,4.80385,11.2922,2.00021,-0.32675,-0.0415,97.2399,96.3215
32400,54.09,61.3057,69.2221,75.4647,97.4006,51.9829,16.8779,17.0401,11.9561,7.1472,4.73147,11.2056,1.98459,0.0615,-0.231,97.2399,96.3215
32340,55.1576,62.5114,69.5637,74.7516,96.8233,52.3299,16.9077,17.0168,11.846,7.30188,4.7665,11.3062,1.97845,0.01975,0.05375,97.2399,96.3215
32280,54.1936,61.3717,69.4268,76.1972,97.998,52.1795,16.8939,17.0786,12.0244,7.28618,4.83685,11.1812,1.9721,-0.0885,-0.221,97.4972,96.3033
32220,52.8641,61.5355,69.8974,73.9556,96.1842,52.6908,16.8919,17.002,11.8078,7.05116,4.63047,11.2531,2.03934,-0.3695,-0.16175,97.4972,96.3033
32160,53.064,61.9809,69.4128,76.3684,98.099,52.2153,16.8933,17.0741,12.0629,7.17566,4.81538,11.2877,2.01758,-0.12525,-0.020287,97.4972,96.3033
32100,54.2428,62.7799,68.4471,75.7443,97.5907,51.2423,16.9048,17.0464,12.0054,7.17185,4.85635,11.3733,2.02543,-0.0835,0.391428,97.4972,96.3033
32040,55.048,62.1129,69.1439,76.7158,98.3948,51.9246,16.8961,17.0825,12.0832,7.31713,4.89284,11.2601,1.96918,-0.22675,-0.02875,97.4972,96.3033
31980,54.6519,61.5534,69.951,76.1506,97.9561,52.7445,16.8853,17.0671,12.0135,7.21512,4.81871,11.2268,1.98426,0.1685,-0.101855,97.3348,96.518
31920,54.3977,61.9934,69.7367,74.6217,96.7275,52.535,16.8879,17.0087,11.8532,7.26177,4.8121,11.2701,1.98587,0.1085,0.155241,97.3348,96.518
31860,54.4483,62.5007,69.4187,75.651,97.5472,52.2089,16.8914,17.0329,11.9706,7.14084,4.76827,11.3497,2.00879,-0.24825,0.169549,97.3348,96.518
31800,55.7609,61.9796,69.0702,75.2364,97.2346,51.8286,16.8847,17.0218,11.9095,7.31662,4.7904,11.2453,1.94546,0.09725,-0.07225,97.3348,96.518
31740,54.0571,61.0387,69.4837,75.274,97.2739,52.2361,16.8663,17.0264,11.9171,7.31294,4.75316,11.158,1.94287,0.411251,-0.30175,97.3348,96.518
31680,53.0906,59.819,69.1637,77.2166,98.8284,51.9078,16.8378,17.0919,12.1717,7.07715,4.78038,11.0608,1.96164,-0.204924,-0.592,97.6099,96.4824
31620,54.751,62.8648,69.2775,76.1541,97.9705,52.017,16.9094,17.0543,12.0039,7.26024,4.79738,11.3665,2.0054,-0.21096,0.12775,97.6099,96.4824
31560,54.5785,62.1675,68.4704,76.0033,97.853,51.1925,16.9001,17.057,12.0152,7.15755,4.71932,11.3167,2.0191,0.161246,-0.0395,97.6099,96.4824
31500,54.534,60.3793,69.699,75.6836,97.5942,52.451,16.862,17.0521,11.9803,7.1787,4.72711,11.1035,1.96643,-0.0344224,-0.461,97.6099,96.4824
31440,54.9158,61.0119,69.2799,75.9331,97.7902,52.0355,16.8791,17.064,12.0033,7.25992,4.79594,11.1497,1.9618,0.066898,-0.3035,97.6099,96.4824
31380,53.9715,63.557,68.0768,76.1234,97.9292,50.8299,16.9341,17.0672,12.04,7.15494,4.80361,11.4589,2.0627,-0.157,0.357561,97.5172,96.5378
31320,54.1885,62.7916,69.2772,76.4089,98.1511,52.0565,16.9098,17.0708,12.0517,7.15659,4.8062,11.3748,2.03357,-0.097,0.170003,97.5172,96.5378
31260,54.4256,62.6534,70.8316,77.0322,98.6523,53.633,16.9067,17.0903,12.064,7.26812,4.86365,11.3333,1.99187,0.25775,0.09625,97.5172,96.5378
31200,53.124,61.8405,68.2199,77.1666,98.7714,50.9644,16.8926,17.0995,12.1681,7.16585,4.82406,11.2722,2.0143,-0.154979,-0.10125,97.5172,96.5378
31140,54.6274,62.2683,69.7034,75.7591,97.641,52.4804,16.9011,17.0516,11.9773,7.08041,4.74,11.3192,2.02278,-0.2815,0.004,97.5172,96.5378
31080,54.9121,60.1463,70.048,77.7378,99.2244,52.8291,16.8494,17.1159,12.1929,7.19105,4.88266,11.058,1.93311,-0.0515,-0.503,97.6038,96.3616
31020,53.8523,64.1032,70.0621,74.6619,96.7619,52.8434,16.9428,17.0121,11.8135,7.2401,4.71603,11.5112,2.04748,0.263628,0.43675,97.6038,96.3616
30960,54.1668,61.625,69.6011,75.8081,97.6786,52.3791,16.8845,17.0517,11.9879,7.12228,4.74801,11.2442,1.99548,-0.102,-0.15,97.6038,96.3616
30900,54.6814,63.2581,68.7346,76.6611,98.3665,51.4907,16.9247,17.0813,12.0657,7.3122,4.85981,11.3995,2.01837,0.291,0.23825,97.6038,96.3616
30840,54.0897,60.5238,69.3281,74.5791,96.6857,52.1067,16.8513,17.0041,11.8809,7.10765,4.68635,11.1205,1.95967,-0.28725,-0.408,97.6038,96.3616
30780,53.4826,62.148,69.1239,76.967,98.6044,51.8838,16.8934,17.0856,12.101,7.2918,4.85896,11.2799,1.98219,0.31675,-0.02925,97.1314,96.6819
30720,54.7321,63.3504,69.4208,76.0018,97.8367,52.1744,16.9288,17.0589,11.9845,7.25074,4.79402,11.4225,2.03199,-0.184986,0.24875,97.1314,96.6819
30660,53.2037,61.9007,70.5662,75.5256,97.4547,53.348,16.8973,17.0477,11.9339,7.18304,4.75079,11.269,2.00891,-0.109,-0.09025,97.1314,96.6819
30600,53.5024,63.0003,70.4148,77.1579,98.7569,53.2007,16.9238,17.1035,12.0981,7.21714,4.85622,11.3855,2.03528,-0.06925,0.17625,97.1314,96.6819
30540,54.7307,63.1805,69.7091,77.2271,98.8112,52.4878,16.9294,17.1082,12.1198,7.18182,4.85813,11.4036,2.04238,-0.1275,0.2235,97.1314,96.6819
30480,54.9362,62.5751,69.7495,75.8308,97.685,52.5399,16.91,17.0569,11.9617,7.36587,4.85385,11.3012,1.9769,0.1735,0.0830001,97.2172,96.3113
30420,53.9849,62.1548,68.8668,76.4712,98.2013,51.644,16.8997,17.0787,12.0692,7.17125,4.82182,11.2951,2.00949,0.152,0.0447916,97.2172,96.3113
30360,53.6234,62.7205,70.0737,74.1161,96.3118,52.8759,16.9069,16.9937,11.7817,7.29754,4.74596,11.3442,2.00366,0.197,0.194219,97.2172,96.3113
30300,53.8224,60.7353,69.3936,76.2731,98.0392,52.1811,16.8565,17.0614,12.0588,7.16305,4.79099,11.1419,1.96177,-0.14875,-0.35425,97.2172,96.3113
30240,54.4565,63.4463,69.2547,77.3877,98.9467,52.0213,16.9261,17.102,12.1342,7.22307,4.86778,11.4353,2.02879,0.0895,0.28225,97.2172,96.3113
30180,54.8225,64.2728,68.9426,77.2371,98.8354,51.696,16.9503,17.1012,12.1047,7.32221,4.89091,11.5082,2.0387,0.347909,0.47575,96.9971,96.0214
30120,53.3194,63.7037,69.8369,74.4846,96.6278,52.6096,16.9338,17.0063,11.8165,7.16208,4.68687,11.4769,2.05467,-0.078,0.3405,96.9971,96.0214
30060,54.0457,62.4121,69.1595,76.5617,98.2905,51.9177,16.9038,17.0761,12.0693,7.1581,4.80708,11.326,2.01468,-0.283,0.0315,96.9971,96.0214
30000,53.4005,61.1127,71.0972,76.9825,98.6332,53.8841,16.8771,17.0939,12.0777,7.19134,4.81931,11.1812,1.97689,0.11725,-0.28125,96.9971,96.0214
29940,53.8397,62.4332,69.9593,76.2134,98.0142,52.7335,16.9068,17.0679,12.0044,7.22796,4.79856,11.3199,2.00696,0.19175,0.03975,96.9971,96.0214
29880,54.3394,61.3375,69.4403,77.0824,98.7024,52.2106,16.8768,17.0929,12.1231,7.20919,4.84256,11.2011,1.97301,0.1225,-0.21925,97.4015,96.1856
29820,54.7659,60.187,69.331,75.535,97.4627,52.0972,16.8481,17.0393,11.9687,7.24575,4.77981,11.0592,1.92421,0.06825,-0.496,97.4015,96.1856
29760,52.9928,61.7648,69.4869,76.295,98.0665,52.2608,16.8851,17.064,12.042,7.10902,4.75979,11.2697,2.0022,-0.1075,-0.1205,97.4015,96.1856
29700,53.7138,60.2301,70.2088,75.7592,97.654,52.9831,16.8568,17.0541,11.9832,7.12415,4.7372,11.0894,1.96213,-0.08325,-0.49,97.4015,96.1856
29640,53.2399,60.0938,70.1794,75.1591,97.1635,52.9682,16.8482,17.0307,11.9357,7.04906,4.68054,11.0919,1.97706,-0.2145,-0.51225,97.4015,96.1856
29580,52.9952,63.7429,69.503,75.3748,97.3266,52.285,16.9282,17.0307,11.9166,7.26611,4.76505,11.4758,2.04279,0.235,0.3585,97.3248,96.0195
29520,54.6636,62.2941,70.4111,75.8948,97.76,53.1902,16.8999,17.0529,11.9669,7.20256,4.78659,11.3093,2.00817,-0.10125,0.0045,97.3248,96.0195
29460,55.1408,60.8608,69.965,75.7366,97.6218,52.7417,16.8604,17.0419,11.9662,7.25976,4.80205,11.1286,1.93297,-0.03325,-0.33625,97.3248,96.0195
29400,54.7029,60.546,69.2708,75.704,97.5985,52.0256,16.8571,17.0443,11.9774,7.20683,4.76553,11.1051,1.93516,0.18,-0.416,97.3248,96.0195
29340,54.6,59.8466,69.9318,77.3329,98.9153,52.6837,16.8514,17.1087,12.1436,7.23537,4.86518,11.0165,1.9212,0.0825,-0.59025,97.3248,96.0195
29280,53.8729,63.9988,69.4294,77.0546,98.6827,52.1869,16.9494,17.1003,12.1064,7.1099,4.8234,11.5142,2.08433,-0.55375,0.4065,97.2021,96.1739
29220,53.9248,62.5995,69.231,75.0477,97.0705,51.9979,16.9141,17.0338,11.9082,7.17242,4.72322,11.3525,2.03859,-0.002,0.0845,97.2021,96.1739
29160,54.8044,63.2762,69.6218,76.5784,98.2764,52.4108,16.9209,17.0756,12.0394,7.32355,4.87326,11.394,2.0043,0.15425,0.25,97.2021,96.1739
29100,54.5805,62.0392,69.2472,75.0195,97.036,52.0229,16.8941,17.0259,11.9107,7.14383,4.72312,11.2885,2.00783,-0.1925,-0.048,97.2021,96.1739
29040,54.2329,63.9365,68.4623,77.0048,98.6267,51.2198,16.9417,17.0938,12.1133,7.2166,4.85023,11.4939,2.0544,-0.07875,0.39975,97.2021,96.1739
28980,52.6456,62.6958,69.1807,75.3759,97.3252,51.9548,16.9142,17.0423,11.9547,7.09828,4.71782,11.3778,2.05194,-0.33375,0.1065,97.3468,96.2845
28920,53.7879,61.0749,68.7831,75.6731,97.5634,51.5545,16.8757,17.0527,12.0031,7.13439,4.74798,11.1816,1.98322,-0.13475,-0.27725,97.3468,96.2845
28860,54.9481,62.7604,68.2079,74.9512,96.9941,50.9679,16.917,17.0307,11.912,7.25588,4.76749,11.3432,2.0127,-0.03275,0.1275,97.3468,96.2845
28800,53.82,63.2945,68.6629,76.2974,98.0548,51.4478,16.9176,17.0641,12.0422,7.28761,4.83677,11.4151,2.02317,0.20925,0.26225,97.3468,96.2845
28740,54.3376,62.5666,69.021,76.828,98.4848,51.8049,16.8985,17.0783,12.0917,7.2017,4.82864,11.3421,1.99739,0.20425,0.08175,97.3468,96.2845
28680,53.2976,63.2694,69.4613,74.5141,96.6465,52.2359,16.9177,17.0022,11.8433,7.10733,4.66968,11.4484,2.05497,-0.205,0.241,97.4718,96.1117
28620,54.2422,62.694,69.6718,75.535,97.4695,52.4392,16.9067,17.0374,11.9317,7.23353,4.76611,11.3524,2.00269,0.1435,0.09675,97.4718,96.1117
28560,53.2434,61.2525,68.9511,75.2922,97.2777,51.7005,16.8765,17.033,11.9517,7.08034,4.69304,11.2174,1.9945,-0.14775,-0.24975,97.4718,96.1117
28500,54.345,61.5814,70.2097,75.5596,97.498,52.9775,16.8888,17.0463,11.9356,7.20197,4.76287,11.223,1.97751,-0.058,-0.1735,97.4718,96.1117
28440,54.2636,61.4801,69.9031,75.0027,97.0447,52.6787,16.8841,17.0271,11.8919,7.17894,4.72167,11.2222,1.98533,0.004,-0.1895,97.4718,96.1117
28380,53.8537,60.5719,69.521,75.6599,97.5743,52.2936,16.8618,17.0492,11.9846,7.19016,4.76591,11.1153,1.96054,-0.02825,-0.401,97.0542,96.0706
28320,53.9355,59.3362,68.5025,75.5807,97.4986,51.2684,16.8236,17.0388,12.0191,7.17239,4.75931,10.9813,1.92318,-0.0895,-0.68825,97.0542,96.0706
28260,54.9338,62.2781,69.9977,75.5411,97.474,52.7742,16.8924,17.0334,11.9194,7.40317,4.84278,11.2691,1.95312,0.2255,0.00075,97.0542,96.0706
28200,53.4912,61.9606,69.4146,75.043,97.0818,52.1699,16.8887,17.0199,11.8947,7.21513,4.73529,11.2666,1.98325,0.0115,-0.08025,97.0542,96.0706
28140,54.1865,60.7316,69.9159,75.5433,97.4843,52.6706,16.8638,17.0398,11.9566,7.1135,4.72988,11.1427,1.9682,-0.29625,-0.3795,97.0542,96.0706
28080,54.5185,61.8967,69.8475,76.5307,98.2713,52.5997,16.894,17.0755,12.0365,7.19678,4.79663,11.2657,1.99115,0.21225,-0.102,97.3142,96.2117
28020,54.9995,63.3405,69.6286,75.054,97.0808,52.3836,16.9288,17.0274,11.8638,7.29065,4.77268,11.401,2.00933,0.0795,0.24575,97.3142,96.2117
27960,54.0308,61.4739,70.0841,75.2505,97.2316,52.8547,16.8867,17.0373,11.9105,7.18892,4.73609,11.2171,1.98852,0.035,-0.1945,97.3142,96.2117
27900,54.9249,63.8766,69.4552,75.8861,97.7392,52.2167,16.9478,17.0631,11.9522,7.34206,4.83501,11.4569,2.02993,0.24475,0.3795,97.3142,96.2117
27840,54.0526,63.5023,68.8276,75.4538,97.383,51.5969,16.9374,17.0494,11.958,7.10886,4.73697,11.4615,2.07511,-0.35625,0.30125,97.3142,96.2117
