Time,TI3104_Meas - OP Value,TI3107_Meas - OP Value,TI3105_Meas - OP Value,TC3106_Meas - OP Value,TI3108_Meas - OP Value,TI3101_Meas - OP Value,PI3102_Meas - OP Value,PI3103_Meas - OP Value,FC3101_Meas - OP Value,FI3105_Meas - OP Value,FI3104_Meas - OP Value,FC3103_Meas - OP Value,FC3102_Meas - OP Value,LC3103_Meas - OP Value,LC3101_Meas - OP Value,QI3105 - PV,QI3104 - PV
39780,52.3415,63.414,69.3077,74.8728,96.9262,51.0524,16.9251,17.0548,17.8936,10.6646,7.05647,16.8506,3.08346,-0.37625,0.254,96.8968,96.1432
39720,54.0201,64.1805,69.3368,75.4277,97.3795,51.0715,16.9495,17.0798,17.9154,10.7834,7.13614,16.9038,3.06354,0.1665,0.43525,96.8968,96.1432
39660,54.2891,63.3933,69.9781,75.9418,97.781,51.7379,16.9244,17.0912,17.9824,10.7149,7.14966,16.8359,3.06837,-0.3455,0.25375,96.8968,96.1432
39600,53.3638,64.4308,69.3332,75.6453,97.5381,51.0915,16.9438,17.0759,17.9422,10.7865,7.1421,16.9566,3.07454,0.202,0.503,96.8968,96.1432
39540,53.2907,63.0497,69.9501,76.6698,98.3732,51.7024,16.9163,17.115,18.0588,10.7715,7.19272,16.7941,3.05114,0.02875,0.16825,96.8968,96.1432
39480,52.5837,62.8661,70.5653,75.8186,97.6913,52.3322,16.9115,17.0858,17.9489,10.6694,7.09524,16.7927,3.05463,0.16325,0.12275,96.9541,96.5815
39420,53.3845,61.9757,69.1776,76.4915,98.2317,50.9189,16.8874,17.1051,18.0819,10.7735,7.19116,16.6752,3.0187,-0.24275,-0.08875,96.9541,96.5815
39360,53.8782,62.1998,69.096,75.5953,97.5147,50.8356,16.8925,17.0748,17.9754,10.7508,7.13041,16.7019,3.01194,-0.01125,-0.03675,96.9541,96.5815
39300,52.8647,62.2936,70.2048,75.5757,97.5101,51.9552,16.9017,17.08,17.9367,10.8582,7.16895,16.6952,3.00365,0.03525,-0.022,96.9541,96.5815
39240,54.3853,61.8692,69.1073,75.3471,97.3256,50.8419,16.8864,17.0687,17.9622,10.73,7.12545,16.6563,3.00993,-0.34,-0.115,96.9541,96.5815
39180,54.0474,63.4809,68.8811,75.6403,97.5524,50.6233,16.9175,17.0709,17.9724,10.7194,7.12684,16.8564,3.05085,-0.118,0.27025,97.2231,96.5335
39120,54.894,61.9967,69.082,76.0598,97.8938,50.8195,16.8818,17.0835,18.0284,10.7045,7.1492,16.6864,3.00019,-0.2575,-0.08875,97.2231,96.5335
39060,54.248,61.3716,69.5955,75.5575,97.5,51.3336,16.8712,17.0704,17.9446,10.8534,7.16105,16.5902,2.94947,0.4805,-0.2435,97.2231,96.5335
39000,55.4915,62.5462,69.2751,76.7103,98.4354,50.9886,16.9081,17.1167,18.0725,10.7992,7.22468,16.7122,2.99659,-0.19725,0.027,97.2231,96.5335
38940,53.6875,63.5803,69.1577,75.4846,97.4607,50.8611,16.9395,17.0827,17.9258,10.8331,7.14968,16.8265,3.03362,0.191,0.271,97.2231,96.5335
38880,54.9647,63.1302,69.3298,75.7126,97.6376,51.0416,16.927,17.0892,17.9555,10.8551,7.1852,16.7745,3.02101,0.01325,0.1685,97.4763,96.4163
38820,54.4208,63.2772,69.1162,75.445,97.4142,50.8401,16.9237,17.0748,17.9416,10.7891,7.14683,16.8041,3.03975,-0.1225,0.2125,97.4763,96.4163
38760,54.1968,60.3763,69.4155,76.1531,97.9723,51.1553,16.8488,17.0928,18.0443,10.8287,7.19701,16.4722,2.94116,0.0275,-0.47425,97.4763,96.4163
38700,55.1291,62.7397,70.2398,74.9735,97.0343,51.9845,16.9076,17.0545,17.8393,10.989,7.19713,16.7212,2.96201,0.38975,0.08075,97.4763,96.4163
38640,55.3932,62.6413,68.607,74.9407,97.0102,50.3227,16.9059,17.055,17.8972,10.871,7.15683,16.7213,2.99033,0.14175,0.0605,97.4763,96.4163
38580,53.9229,61.4922,69.2839,75.5186,97.4631,51.0214,16.8755,17.0703,17.9735,10.759,7.13639,16.6202,2.98867,-0.263,-0.21475,97.1837,96.5454
38520,54.4874,62.0718,69.497,74.6479,96.787,51.2142,16.9008,17.0528,17.8466,10.9223,7.15051,16.6433,2.97818,0.19175,-0.08275,97.1837,96.5454
38460,52.5909,63.0619,70.0696,75.1274,97.1623,51.812,16.9191,17.0649,17.8823,10.745,7.08832,16.7931,3.05098,0.221,0.16125,97.1837,96.5454
38400,55.553,61.0275,68.3582,76.4636,98.2192,50.0846,16.8612,17.1003,18.0986,10.7597,7.19909,16.5531,2.95842,-0.073,-0.3175,97.1837,96.5454
38340,53.6181,62.6042,69.3183,76.4252,98.1983,51.048,16.9017,17.1007,18.0328,10.8095,7.189,16.7344,2.99845,0.399,0.05025,97.1837,96.5454
38280,53.8695,61.8851,69.9339,76.1922,98.0189,51.6634,16.8898,17.0974,17.9954,10.8732,7.20014,16.637,2.97306,0.44275,-0.12725,96.6083,96.3597
38220,53.7512,62.3703,69.3117,76.2315,98.0457,51.0316,16.898,17.0953,18.0289,10.7704,7.17178,16.7137,3.01407,-0.092,-0.0105,96.6083,96.3597
38160,53.2158,61.2548,70.5096,77.3421,98.9293,52.2569,16.8739,17.1344,18.135,10.6668,7.18126,16.6056,3.00826,-0.19625,-0.27875,96.6083,96.3597
38100,52.744,61.644,70.187,75.6274,97.56,51.9213,16.8882,17.0821,17.9375,10.8552,7.15323,16.6219,2.98474,0.37325,-0.18825,96.6083,96.3597
38040,52.052,62.1122,69.7447,77.0649,98.7082,51.4738,16.9038,17.1358,18.1262,10.4635,7.07559,16.7182,3.07816,-0.2485,-0.073,96.6083,96.3597
37980,54.1176,59.51,69.6072,76.0998,97.9262,51.3423,16.8408,17.1031,18.0421,10.8059,7.18332,16.3688,2.9279,0.03875,-0.68775,97.2844,96.1583
37920,54.0111,61.1668,69.6204,75.4692,97.4193,51.3606,16.8798,17.0828,17.9538,10.8766,7.18115,16.5479,2.97254,0.072,-0.2865,97.2844,96.1583
37860,54.3122,62.1996,69.6012,75.9566,97.7925,51.3611,16.8931,17.089,18.0032,10.8493,7.20662,16.6799,3.00662,-0.1345,-0.02925,97.2844,96.1583
37800,53.5798,61.2787,70.453,75.8752,97.7288,52.2285,16.8685,17.0833,17.9803,10.8785,7.20525,16.5768,2.97666,-0.003,-0.249,97.2844,96.1583
37740,54.159,62.8767,69.2506,75.9444,97.781,51.011,16.9048,17.0832,17.9883,10.9134,7.22273,16.7581,2.99765,0.222,0.12925,97.2844,96.1583
37680,54.4441,61.7999,69.7962,76.3824,98.1486,51.5468,16.8847,17.1033,18.0422,10.8149,7.20759,16.6387,2.99863,0.0135,-0.1315,97.0822,96.385
37620,54.0917,61.393,68.7821,76.4176,98.1668,50.5274,16.8675,17.0971,18.0915,10.6834,7.15392,16.6218,3.00669,-0.172,-0.225,97.0822,96.385
37560,53.9533,62.3732,69.1859,76.3244,98.1086,50.9172,16.8991,17.1004,18.0476,10.8198,7.20197,16.7088,3.0159,-0.1185,-0.00375,97.0822,96.385
37500,54.3443,63.3212,69.6239,76.176,97.9942,51.3596,16.921,17.0951,18.0033,10.8428,7.21282,16.8055,3.03251,-0.18525,0.22275,97.0822,96.385
37440,52.4744,62.6007,68.8101,76.5855,98.3209,50.5306,16.9034,17.1079,18.0797,10.885,7.23161,16.7249,3.01353,0.06175,0.05,97.0822,96.385
37380,54.2567,64.4621,68.9581,74.8969,96.9701,50.677,16.9515,17.0552,17.8585,10.8394,7.12842,16.9401,3.05901,0.19875,0.48975,97.1743,96.2547
37320,55.4555,62.1844,68.537,77.178,98.799,50.2415,16.8998,17.1339,18.146,10.9431,7.3098,16.6555,2.97881,-0.00425,-0.05225,97.1743,96.2547
37260,53.8181,61.4025,70.6048,77.7678,99.2607,52.3597,16.876,17.149,18.1869,10.732,7.25704,16.5979,3.00689,-0.55525,-0.2335,97.1743,96.2547
37200,53.8486,62.89,68.3893,75.7635,97.6544,50.1013,16.9141,17.0843,17.9894,10.929,7.21216,16.746,3.00276,0.2095,0.117,97.1743,96.2547
37140,54.5579,62.6491,69.4899,76.0674,97.8973,51.2174,16.915,17.101,17.9926,10.8727,7.20744,16.7184,3.00614,0.1585,0.0565,97.1743,96.2547
37080,53.9685,61.79,70.0517,75.5216,97.4586,51.7881,16.9008,17.0897,17.9244,10.8835,7.17872,16.6127,2.9769,0.331,-0.1465,97.1134,95.8062
37020,54.4459,61.6556,69.3693,75.8858,97.7349,51.1103,16.8944,17.1003,17.9934,10.914,7.21676,16.5991,2.97963,0.31525,-0.16725,97.1134,95.8062
36960,53.8344,62.4599,70.2929,75.8001,97.657,52.0642,16.9098,17.0951,17.9655,10.7684,7.15542,16.7183,3.04298,-0.029,0.033,97.1134,95.8062
36900,53.5354,62.4883,69.5373,74.5154,96.6213,51.3074,16.9044,17.0473,17.8451,10.9294,7.15559,16.6978,3.01018,0.18325,0.0485,97.1134,95.8062
36840,55.3449,61.5261,70.2464,75.9532,97.7695,52.0373,16.8757,17.0901,17.9855,10.8468,7.24487,16.5959,2.97592,0.18775,-0.103561,97.1134,95.8062
36780,54.2772,62.5626,69.5018,76.4557,98.1699,51.2826,16.8921,17.0981,18.0529,10.8692,7.28121,16.7266,3.00997,0.1505,0.18334,97.1232,96.2576
36720,54.0755,62.4911,70.4169,75.2106,97.1895,52.1961,16.8955,17.0592,17.8934,10.8391,7.15254,16.7256,3.01225,-0.0295,0.041,97.1232,96.2576
36660,54.804,63.7928,69.5176,75.3984,97.354,51.2691,16.9296,17.0685,17.9097,10.9464,7.21066,16.846,3.02508,0.16925,0.348,97.1232,96.2576
36600,53.8288,63.0466,68.6394,74.879,96.9357,50.3771,16.9097,17.0486,17.8986,10.8147,7.11942,16.7865,3.03035,0.03975,0.16875,97.1232,96.2576
36540,54.9136,61.4882,70.2724,75.9802,97.8225,52.0275,16.8768,17.0884,17.9624,11.0274,7.2611,16.5776,2.93167,0.616,-0.20925,97.1232,96.2576
36480,54.8463,62.0057,70.098,78.1015,99.5218,51.8482,16.8919,17.1615,18.2087,10.7563,7.27554,16.6679,2.99736,-0.08725,-0.089,96.7579,96.3188
36420,53.8678,62.4367,69.8102,76.3878,98.1592,51.5445,16.9103,17.1126,18.0426,10.6724,7.14466,16.723,3.04904,-0.335,0.01075,96.7579,96.3188
36360,54.0732,61.9476,69.2969,75.7329,97.6227,51.0348,16.8944,17.0869,17.9879,10.7653,7.15039,16.6621,3.00851,-0.179,-0.1005,96.7579,96.3188
36300,54.6107,62.6116,69.3167,74.3896,96.5493,51.0561,16.9106,17.0436,17.8348,10.8216,7.10671,16.7234,3.02438,-0.105,0.0625,96.7579,96.3188
36240,55.2496,62.1014,69.0012,74.7663,96.8444,50.7444,16.8934,17.0515,17.8726,10.9919,7.19922,16.6421,2.95718,0.3095,-0.0534938,96.7579,96.3188
36180,54.2538,63.1845,69.1566,74.2683,96.4426,50.9084,16.9169,17.0325,17.8206,10.7861,7.09956,16.8092,3.04054,-0.0865,0.252299,97.2103,96.359
36120,53.9993,60.9449,70.4303,75.1116,97.1257,52.1996,16.8637,17.0607,17.891,10.896,7.20698,16.5321,2.94919,0.33175,-0.21703,97.2103,96.359
36060,54.8585,61.1245,69.8039,76.0573,97.883,51.5661,16.8643,17.0882,18.0291,10.7355,7.20257,16.5812,2.99301,-0.40225,-0.198353,97.2103,96.359
36000,52.9108,63.8859,69.222,75.5749,97.5032,50.9728,16.9263,17.0692,17.9754,10.5349,7.12389,16.9232,3.12202,-0.5965,0.54649,97.2103,96.359
35940,54.8291,62.2249,70.105,76.1802,97.9883,51.8647,16.8839,17.0839,17.9835,10.978,7.249,16.6754,2.9497,0.36925,-0.03275,97.2103,96.359
35880,54.2771,61.1907,69.7987,76.3413,98.134,51.5262,16.8702,17.0986,18.0442,10.7948,7.1629,16.5838,2.98422,-0.157468,-0.292,96.9774,96.2926
35820,51.7968,62.677,69.9375,76.4391,98.2149,51.6665,16.9089,17.1058,18.0442,10.7273,7.10655,16.7767,3.07491,-0.0454432,0.06275,96.9774,96.2926
35760,53.427,63.6074,69.2238,75.1023,97.134,50.9505,16.9236,17.0542,17.9155,10.5774,7.03182,16.8917,3.09296,-0.62125,0.2895,96.9774,96.2926
35700,54.7792,63.2546,68.9843,74.968,97.0288,50.6999,16.9208,17.0544,17.8684,11.081,7.19557,16.7804,2.98259,0.486729,0.1995,96.9774,96.2926
35640,54.7726,62.6142,69.4653,74.6172,96.7492,51.1903,16.9073,17.0451,17.8432,10.9512,7.14798,16.7169,2.9956,-0.00254592,0.049,96.9774,96.2926
35580,53.992,63.6152,69.5212,75.894,97.769,51.2489,16.9325,17.0889,17.958,10.8822,7.18065,16.8481,3.03404,0.356107,0.287,97.4903,96.3554
35520,53.0123,61.4824,69.3801,76.0952,97.9258,51.113,16.8789,17.0939,18.029,10.832,7.17608,16.6073,2.99424,0.07525,-0.21475,97.4903,96.3554
35460,54.3982,61.4713,69.491,74.59,96.7146,51.2312,16.8759,17.0407,17.8573,10.8279,7.11137,16.6,2.9669,-0.049,-0.2175,97.4903,96.3554
35400,54.901,62.3881,69.9324,75.6473,97.5708,51.6673,16.9066,17.0849,17.9334,10.8722,7.17815,16.6902,2.9891,0.2825,-0.00325,97.4903,96.3554
35340,53.7127,63.104,69.3625,76.4585,98.2182,51.09,16.9279,17.1165,18.049,10.6775,7.13833,16.8008,3.0633,-0.10425,0.16775,97.4903,96.3554
35280,54.6157,62.5844,68.8354,75.0082,97.0519,50.5604,16.9116,17.0651,17.8985,10.9099,7.1583,16.7141,2.99885,0.36925,0.05125,96.8568,96.7643
35220,53.841,61.1375,69.2874,75.1316,97.1422,51.0364,16.8703,17.0637,17.9427,10.7616,7.12613,16.5705,2.99319,-0.13175,-0.267621,96.8568,96.7643
35160,53.15,62.1528,69.2201,76.8096,98.4864,50.9691,16.8933,17.1176,18.1267,10.7065,7.18202,16.7026,3.04837,-0.59375,-0.04525,96.8568,96.7643
35100,53.7158,61.4216,69.2977,75.203,97.2108,51.0423,16.8774,17.0658,17.9345,10.8287,7.13402,16.5957,2.98643,0.193,-0.22,96.8568,96.7643
35040,53.8627,61.2287,69.6669,76.241,98.0418,51.4215,16.865,17.0931,18.0261,10.9203,7.22629,16.5588,2.95175,0.484,-0.26125,96.8568,96.7643
34980,54.6825,62.733,69.9129,76.9207,98.5863,51.6689,16.8966,17.1096,18.0843,10.8315,7.2419,16.7533,3.01272,-0.19075,0.08975,96.8823,95.9813
34920,54.0008,62.2121,69.8753,75.9582,97.8248,51.615,16.8857,17.0778,17.9738,10.815,7.16304,16.6945,2.98805,0.2405,-0.0425,96.8823,95.9813
34860,54.8134,61.5761,69.9574,76.6475,98.3802,51.6824,16.8771,17.1056,18.0449,10.965,7.25112,16.601,2.94677,0.221796,-0.20475,96.8823,95.9813
34800,53.2142,64.383,70.3606,76.622,98.371,52.0792,16.9561,17.1172,18.0048,10.8577,7.16267,16.9384,3.0819,0.255385,0.45875,96.8823,95.9813
34740,55.0127,61.4647,69.4111,76.1964,98.0281,51.1171,16.8911,17.1086,18.0214,10.9976,7.22216,16.5689,2.96401,0.205578,-0.2315,96.8823,95.9813
34680,54.1594,61.4959,68.982,76.4327,98.1978,50.7067,16.8808,17.1075,18.0593,10.9324,7.24877,16.5823,2.95981,0.39425,-0.20875,97.4386,96.2102
34620,54.4837,61.7904,69.6774,76.504,98.248,51.4208,16.8817,17.1038,18.0592,10.8568,7.2295,16.6374,2.99468,-0.04475,-0.1355,97.4386,96.2102
34560,52.4788,62.7756,68.3591,76.4425,98.1877,50.087,16.8994,17.0948,18.0869,10.7806,7.18028,16.7821,3.03911,-0.18025,0.0965,97.4386,96.2102
34500,55.0571,60.8698,69.3327,75.9455,97.8123,51.052,16.8682,17.0924,18.013,10.9118,7.20671,16.5137,2.94879,-0.0294273,-0.36525,97.4386,96.2102
34440,52.5226,61.4578,69.4093,76.2873,98.0761,51.14,16.8781,17.1,18.0607,10.6965,7.12613,16.6348,3.02975,-0.131922,-0.22175,97.4386,96.2102
34380,54.9955,60.7988,69.5723,75.5391,97.4808,51.3049,16.8668,17.079,17.9585,10.9806,7.23465,16.4916,2.92643,0.0239502,-0.3815,97.0908,96.2114
34320,54.903,61.452,69.1875,76.9177,98.5771,50.919,16.8795,17.1237,18.1075,10.8433,7.24929,16.5864,2.96254,0.217,-0.21825,97.0908,96.2114
34260,55.3028,61.9387,69.972,76.5535,98.2867,51.7165,16.8923,17.1125,18.055,10.8984,7.26987,16.6302,2.9849,-0.323,-0.10325,97.0908,96.2114
34200,52.5256,63.0876,70.3988,76.1701,97.9763,52.1521,16.9203,17.1003,17.9739,10.8143,7.16985,16.7894,3.03277,0.458,0.1695,97.0908,96.2114
34140,54.0284,62.3702,70.0893,76.5921,98.314,51.8363,16.9049,17.1159,18.042,10.8483,7.2284,16.6962,3.0051,0.08225,-0.002,97.0908,96.2114
34080,53.4284,61.7662,69.4999,76.8218,98.4916,51.2417,16.8891,17.1226,18.1077,10.7901,7.221,16.6389,3.00945,-0.267,-0.142,96.9906,96.8094
34020,54.9171,63.3827,69.005,76.1706,97.976,50.7372,16.9316,17.1055,18.0247,10.8538,7.22658,16.7987,3.03937,-0.24875,0.24425,96.9906,96.8094
33960,55.9498,62.1407,69.8629,75.9553,97.7934,51.6249,16.8922,17.09,17.9817,10.9872,7.30046,16.6395,2.96351,0.0615,-0.0095549,96.9906,96.8094
33900,54.186,61.3402,69.0339,76.341,98.1008,50.7836,16.8686,17.098,18.0665,10.9004,7.29855,16.5734,2.96559,0.11325,-0.115144,96.9906,96.8094
33840,53.831,62.5772,69.2484,75.6595,97.5577,50.9976,16.8996,17.0749,17.959,10.8807,7.18118,16.7313,2.99286,0.32025,0.05325,96.9906,96.8094
33780,53.4848,63.9934,69.2637,74.6315,96.7484,50.9995,16.9428,17.0498,17.839,10.7067,7.05274,16.9072,3.0756,0.1005,0.38425,97.1931,96.2927
33720,53.6723,61.5911,69.246,75.7701,97.6575,50.9868,16.8827,17.0859,18.0134,10.6463,7.11193,16.6359,3.03465,-0.37,-0.174436,97.1931,96.2927
33660,54.2314,60.757,70.2052,76.0877,97.9095,51.965,16.8597,17.0931,18.0162,10.7696,7.18216,16.5268,2.97232,-0.1415,-0.348396,97.1931,96.2927
33600,55.4289,63.3089,68.5188,75.5813,97.5028,50.2488,16.9166,17.0722,17.9633,10.9257,7.24074,16.7958,3.00427,0.029,0.292014,97.1931,96.2927
33540,54.0096,61.7504,69.4931,76.8279,98.5021,51.2366,16.8799,17.1139,18.1004,10.7762,7.20731,16.6427,2.99689,-0.05325,-0.1445,97.1931,96.2927
33480,54.262,63.5109,69.5607,75.5659,97.5066,51.2851,16.9313,17.0799,17.9214,10.989,7.18815,16.8199,3.02046,0.376224,0.2635,97.4543,96.5329
33420,53.8704,62.9169,70.1123,75.6036,97.5388,51.8513,16.9205,17.0859,17.9407,10.7345,7.11072,16.7698,3.05478,-0.0931832,0.127289,97.4543,96.5329
33360,54.9537,62.7722,70.3165,76.5262,98.2617,52.0734,16.9092,17.1088,18.0394,10.6988,7.18433,16.7614,3.03911,-0.49275,0.120283,97.4543,96.5329
33300,54.2753,61.6416,69.3862,77.1966,98.8024,51.125,16.8844,17.1329,18.1335,10.9311,7.28889,16.6037,2.96691,0.205895,-0.173617,97.4543,96.5329
33240,54.4377,61.4858,68.7077,74.8163,96.8965,50.4358,16.8766,17.0503,17.9052,10.8693,7.16931,16.5918,2.96714,0.10275,-0.139643,97.4543,96.5329
33180,53.0904,60.4307,70.6553,76.3392,98.1205,52.4126,16.8531,17.1021,18.0462,10.7064,7.1861,16.5014,2.98988,-0.306522,-0.371355,97.3811,96.2032
33120,54.9907,64.5587,69.933,75.6674,97.5835,51.6784,16.9519,17.0798,17.9125,10.874,7.20673,16.9364,3.04642,0.0770709,0.547829,97.3811,96.2032
33060,54.2404,65.159,68.852,76.1136,97.9479,50.5713,16.9698,17.0983,17.9747,10.8761,7.2006,17.0033,3.06466,0.453389,0.659667,97.3811,96.2032
33000,53.754,61.898,69.3478,76.188,97.9975,51.082,16.887,17.0952,18.0251,10.8605,7.19737,16.6509,2.98409,0.12725,-0.1155,97.3811,96.2032
32940,54.6188,62.1375,69.4044,75.7163,97.6209,51.1431,16.8935,17.0808,17.961,10.8239,7.17679,16.6768,2.98392,0.3725,0.00343756,97.3811,96.2032
32880,53.6072,61.1959,68.7504,75.4886,97.4375,50.4748,16.8681,17.0704,17.9978,10.7281,7.11492,16.5846,3.0003,-0.30175,-0.276016,97.1309,96.4239
32820,53.0017,62.9048,69.8339,75.4066,97.3708,51.5806,16.908,17.0657,17.9142,10.8714,7.15317,16.7666,3.00916,0.18325,0.123,97.1309,96.4239
32760,54.3297,61.5937,69.4528,75.6365,97.567,51.1751,16.8879,17.0844,17.9825,10.6166,7.07536,16.6364,3.02689,-0.339,-0.1955,97.1309,96.4239
32700,53.9235,62.7109,68.8211,75.0861,97.1192,50.5385,16.9107,17.0624,17.9235,10.7833,7.11635,16.748,3.0293,-0.28,0.074,97.1309,96.4239
32640,55.0556,62.8331,69.4421,76.7019,98.4047,51.1817,16.9129,17.1163,18.0575,10.7969,7.20716,16.7569,3.00699,0.1855,0.107,97.1309,96.4239
32580,53.9151,61.9822,69.3272,74.9266,96.9867,51.0608,16.8943,17.059,17.8882,10.8391,7.12101,16.659,2.99351,0.233,-0.09425,97.379,96.4226
32520,55.0155,62.0645,69.546,74.9459,96.9957,51.2955,16.8916,17.0564,17.8858,10.8235,7.16737,16.6591,2.98757,0.0795,-0.00181909,97.379,96.4226
32460,53.2052,64.0581,69.1383,76.0976,97.9189,50.8789,16.9368,17.0917,17.9998,10.8511,7.19583,16.8957,3.05486,0.051,0.413518,97.379,96.4226
32400,53.8811,61.775,69.6664,75.3794,97.3478,51.4152,16.8815,17.0674,17.9257,10.8584,7.14909,16.6281,2.97428,0.4685,-0.13625,97.379,96.4226
32340,53.4104,63.0316,70.1716,75.9655,97.8204,51.924,16.9095,17.0837,17.9624,10.8528,7.18045,16.7802,3.01518,0.16525,0.15725,97.379,96.4226
32280,54.5624,61.8308,69.2936,76.4576,98.2161,51.0251,16.8836,17.1021,18.0532,10.7624,7.17074,16.6545,2.98822,0.1485,-0.1335,97.0944,96.6433
32220,53.99,60.5487,69.5123,75.7586,97.6638,51.2357,16.8611,17.0856,18.0053,10.7923,7.15517,16.4979,2.96776,-0.35475,-0.4465,97.0944,96.6433
32160,55.1023,62.3565,68.5099,76.4418,98.205,50.2212,16.9032,17.1094,18.0771,10.6973,7.15854,16.7097,3.02231,-0.17125,-0.00825,97.0944,96.6433
32100,53.736,63.4097,69.0082,76.5849,98.318,50.7286,16.9276,17.1132,18.07,10.7526,7.17725,16.8298,3.06174,-0.18075,0.242,97.0944,96.6433
32040,53.2415,62.6632,69.6988,76.5959,98.3266,51.4306,16.9125,17.1159,18.0734,10.6493,7.13853,16.7609,3.06674,-0.48975,0.062,97.0944,96.6433
31980,53.9367,60.4317,69.9429,74.6182,96.7418,51.6819,16.8625,17.0537,17.8529,10.8223,7.09077,16.4735,2.94774,0.381,-0.4675,96.6998,96.708
31920,53.3337,62.1366,69.5456,75.5326,97.4582,51.2946,16.8977,17.0799,17.9642,10.7126,7.10581,16.6909,3.0309,-0.18425,-0.053,96.6998,96.708
31860,54.2431,61.4827,69.3543,76.3692,98.13,51.1002,16.8828,17.1088,18.0579,10.7637,7.1763,16.6026,2.9896,0.014,-0.207,96.6998,96.708
31800,53.1403,60.7933,69.7377,75.4965,97.4355,51.4919,16.8675,17.082,17.9676,10.6601,7.08928,16.537,2.99799,0.179,-0.341543,96.6998,96.708
31740,53.9293,62.4597,70.0712,76.9102,98.5657,51.8345,16.9004,17.122,18.0939,10.8444,7.26447,16.7051,3.02359,-0.23075,0.0605954,96.6998,96.708
31680,54.8726,61.5478,68.7696,74.3798,96.5253,50.5309,16.8639,17.0235,17.8425,10.9341,7.14549,16.6045,2.94237,0.672,-0.121028,96.8873,96.1057
31620,55.6251,64.0393,69.5667,77.6992,99.1973,51.3202,16.9269,17.1346,18.1514,10.916,7.32027,16.8904,3.02352,-0.16125,0.39975,96.8873,96.1057
31560,54.9808,61.8827,68.2715,75.7319,97.6308,49.9937,16.8801,17.0738,18.0027,10.7842,7.14464,16.652,2.9788,0.184,-0.11675,96.8873,96.1057
31500,54.6928,61.1013,69.6991,75.5556,97.4998,51.4259,16.8686,17.0728,17.9599,10.83,7.16003,16.5554,2.95988,-0.274,-0.3155,96.8873,96.1057
31440,54.3654,63.2631,69.1851,76.4461,98.2179,50.895,16.9305,17.1136,18.0297,10.7786,7.17519,16.7943,3.02665,0.122,0.19725,96.8873,96.1057
31380,53.9558,61.56,70.2859,76.8766,98.5611,52.0145,16.8944,17.1334,18.0914,10.6107,7.13656,16.6209,3.03137,-0.38775,-0.2055,97.1849,96.0915
31320,53.7119,62.4971,69.8565,76.1242,97.949,51.5862,16.9154,17.1076,18.0039,10.7664,7.15606,16.7144,3.03267,-0.03925,0.023,97.1849,96.0915
